season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekdayt,is_weekend,temp_celsius,season_fall,season_spring,season_summer,season_winter,season_fall,season_spring,season_summer,season_winter,weathersit_encoded,season_fall,season_spring,season_summer,season_winter
spring,1,April,No,Saturday,0,Clear,0.57,0.542921,0.682917,0.283587,2541,4083,6624,6,True,23.369999999999997,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Sunday,0,Light Rain/Snow,0.396667,0.389504,0.835417,0.190486211627907,120,907,1027,0,True,16.263347,False,True,False,False,False,True,False,False,2,False,True,False,False
spring,1,April,No,Monday,1,Mist/Cloudy,0.321667,0.301125,0.766667,0.303496,195,3019,3214,1,False,13.188346999999998,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Tuesday,1,Clear,0.413333,0.405283,0.454167,0.249383,518,5115,5633,2,False,16.946653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Wednesday,1,Clear,0.476667,0.470317,0.427917,0.118792,655,5541,6196,3,False,19.543347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Thursday,1,Mist/Cloudy,0.498333,0.483583,0.756667,0.176625,475,4551,5026,4,False,20.431653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Friday,1,Clear,0.4575,0.452637,0.6278940629274967,0.190486211627907,1014,5219,6233,5,False,18.7575,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Saturday,0,Mist/Cloudy,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,6,True,15.443347,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Sunday,0,Clear,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,0,True,18.791653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Monday,1,Mist/Cloudy,0.464167,0.457696,0.57,0.171638,665,4907,5572,1,False,19.030847,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Tuesday,1,Mist/Cloudy,0.613333,0.577021,0.659583,0.156096,653,5087,5740,2,False,25.146653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Wednesday,1,Clear,0.564167,0.537896,0.797083,0.138058,667,5502,6169,3,False,23.130847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Thursday,1,Mist/Cloudy,0.56,0.537242,0.768333,0.133696,764,5657,6421,4,False,22.96,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Friday,1,Clear,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,5,False,25.7275,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Saturday,0,Mist/Cloudy,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,6,True,25.488346999999997,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Sunday,0,Mist/Cloudy,0.5625,0.546737,0.74,0.149879,2135,4224,6359,0,True,23.0625,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Monday,1,Mist/Cloudy,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,1,False,22.037499999999998,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Tuesday,1,Mist/Cloudy,0.581667,0.557471,0.685833,0.296029,738,4990,5728,2,False,23.848347,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Wednesday,1,Mist/Cloudy,0.575,0.553025,0.744167,0.216412,620,4097,4717,3,False,23.575,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Thursday,1,Clear,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,4,False,20.739152999999998,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Friday,1,Clear,0.533333,0.520833,0.6278940629274967,0.236937,1319,5711,7030,5,False,21.866653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Saturday,0,Clear,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,6,True,23.130847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Sunday,0,Clear,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,0,True,25.1125,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Monday,1,Mist/Cloudy,0.573333,0.5499,0.789583,0.212692,342,2501,2843,1,False,23.506653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Tuesday,1,Mist/Cloudy,0.611667,0.576404,0.794583,0.147392,625,4490,5115,2,False,25.078346999999997,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Wednesday,1,Clear,0.636667,0.595975,0.697917,0.122512,991,6433,7424,3,False,26.103347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Thursday,1,Clear,0.593333,0.572613,0.52,0.229475,1242,6142,7384,4,False,24.326653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Friday,1,Clear,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,5,False,23.130847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Saturday,0,Clear,0.6,0.566908,0.45625,0.083975,3410,4884,8294,6,True,24.599999999999998,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Sunday,0,Clear,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,0,True,25.454152999999998,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Monday,1,Mist/Cloudy,0.598333,0.565667,0.81125,0.233204,630,3729,4359,1,False,24.531653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Tuesday,1,Mist/Cloudy,0.615,0.580825,0.765833,0.118167,819,5254,6073,2,False,25.215,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Wednesday,1,Mist/Cloudy,0.621667,0.584612,0.774583,0.102,766,4494,5260,3,False,25.488346999999997,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Thursday,1,Clear,0.655,0.6067,0.716667,0.172896,1059,5711,6770,4,False,26.855,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Friday,1,Clear,0.68,0.627529,0.747083,0.14055,1417,5317,6734,5,False,27.880000000000003,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Saturday,0,Clear,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,6,True,28.392500000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Sunday,0,Clear,0.69,0.641425,0.697083,0.215171,3283,3308,6591,0,True,28.29,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,Yes,Monday,0,Clear,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,1,False,29.212500000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Tuesday,1,Clear,0.7225,0.672992,0.684583,0.2954,880,4863,5743,2,False,29.622500000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,May,No,Wednesday,1,Mist/Cloudy,0.656667,0.611129,0.67,0.134329,745,6110,6855,3,False,26.923347,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,May,No,Thursday,1,Clear,0.68,0.631329,0.492917,0.195279,1100,6238,7338,4,False,27.880000000000003,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Friday,1,Mist/Cloudy,0.654167,0.607962,0.755417,0.237563,533,3594,4127,5,False,26.820847,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,June,No,Saturday,0,Clear,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,6,True,23.916653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Sunday,0,Clear,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,0,True,24.7025,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Monday,1,Clear,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,1,False,24.497500000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Tuesday,1,Mist/Cloudy,0.540833,0.525892,0.613333,0.209575,968,6033,7001,2,False,22.174153,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,June,No,Wednesday,1,Clear,0.554167,0.542292,0.61125,0.190486211627907,1027,6028,7055,3,False,22.720847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Thursday,1,Clear,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,4,False,24.7025,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Friday,1,Clear,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,5,False,26.615847000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Saturday,0,Clear,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,6,True,29.144153000000003,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Sunday,0,Clear,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,0,True,29.793346999999997,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Monday,1,Mist/Cloudy,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,1,False,29.554153,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,June,No,Tuesday,1,Mist/Cloudy,0.653333,0.597875,0.833333,0.214546,477,4495,4972,2,False,26.786653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,June,No,Wednesday,1,Clear,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,3,False,26.889153,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Thursday,1,Clear,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,4,False,26.581653000000003,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Friday,1,Clear,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,5,False,26.205847000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Saturday,0,Clear,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,6,True,25.898346999999998,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Sunday,0,Clear,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,0,True,24.2925,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Monday,1,Mist/Cloudy,0.568333,0.544842,0.777917,0.174746,653,4446,5099,1,False,23.301652999999998,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,June,No,Tuesday,1,Clear,0.688333,0.654692,0.69,0.148017,968,5857,6825,2,False,28.221653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,June,No,Wednesday,1,Clear,0.7825,0.720975,0.592083,0.113812,872,5339,6211,3,False,32.082499999999996,False,True,False,False,False,True,False,False,0,False,True,False,False
summer,1,June,No,Thursday,1,Clear,0.805833,0.752542,0.567917,0.118787,778,5127,5905,4,False,33.039153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Friday,1,Clear,0.7775,0.724121,0.57375,0.182842,964,4859,5823,5,False,31.877499999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Saturday,0,Clear,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,6,True,29.998347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Sunday,0,Clear,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,0,True,30.476653000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Monday,1,Clear,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,1,False,29.349153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Tuesday,1,Clear,0.630833,0.594704,0.6278940629274967,0.190486211627907,1077,6365,7442,2,False,25.864152999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Wednesday,1,Clear,0.6975,0.640792,0.6278940629274967,0.271775,1077,6258,7335,3,False,28.5975,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Thursday,1,Clear,0.749167,0.675512,0.4225,0.17165,921,5958,6879,4,False,30.715847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Friday,1,Clear,0.834167,0.786613,0.48875,0.165417,829,4634,5463,5,False,34.200847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,June,No,Saturday,0,Clear,0.765,0.687508,0.60125,0.161071,1455,4232,5687,6,True,31.365000000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Sunday,0,Clear,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,0,True,33.449153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Monday,1,Clear,0.781667,0.702038,0.447083,0.195267,904,5323,6227,1,False,32.048347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Tuesday,1,Clear,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,2,False,32.014153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,Yes,Wednesday,0,Clear,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,3,False,32.355847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Thursday,1,Clear,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,4,False,33.9275,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Friday,1,Clear,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,5,False,33.961653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Saturday,0,Clear,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,6,True,35.328347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Sunday,0,Clear,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,True,33.722500000000004,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Monday,1,Mist/Cloudy,0.710833,0.654054,0.683333,0.180975,998,5571,6569,1,False,29.144153000000003,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Tuesday,1,Mist/Cloudy,0.720833,0.664796,0.6675,0.151737,954,5336,6290,2,False,29.554153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Wednesday,1,Clear,0.716667,0.650271,0.633333,0.151733,975,6289,7264,3,False,29.383347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Thursday,1,Clear,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,4,False,29.349153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Friday,1,Mist/Cloudy,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,5,False,29.998347,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Saturday,0,Mist/Cloudy,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,6,True,28.836653,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Sunday,0,Clear,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,0,True,30.579152999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Monday,1,Clear,0.763333,0.724125,0.645,0.164187,1088,5742,6830,1,False,31.296653000000003,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Tuesday,1,Clear,0.818333,0.755683,0.505833,0.114429,921,5865,6786,2,False,33.551653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Wednesday,1,Clear,0.793333,0.745583,0.577083,0.137442,799,4914,5713,3,False,32.526652999999996,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Thursday,1,Clear,0.77,0.714642,0.600417,0.165429,888,5703,6591,4,False,31.57,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Friday,1,Mist/Cloudy,0.665833,0.613025,0.844167,0.208967,747,5123,5870,5,False,27.299153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Saturday,0,Light Rain/Snow,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,6,True,24.429153,False,False,True,False,False,False,True,False,2,False,False,True,False
summer,1,July,No,Sunday,0,Mist/Cloudy,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,0,True,27.3675,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,July,No,Monday,1,Clear,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,1,False,30.408347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Tuesday,1,Clear,0.750833,0.70645,0.655,0.211454,1140,6452,7592,2,False,30.784153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Wednesday,1,Clear,0.724167,0.654054,0.45,0.1648,1383,6790,8173,3,False,29.690847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Thursday,1,Clear,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,4,False,31.843347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Friday,1,Clear,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,5,False,32.048347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Saturday,0,Clear,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,6,True,30.989152999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Sunday,0,Clear,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,0,True,29.588347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Monday,1,Clear,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,1,False,29.964153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,July,No,Tuesday,1,Clear,0.713333,0.662896,0.704167,0.165425,968,6248,7216,2,False,29.246653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Wednesday,1,Clear,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,3,False,29.4175,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Thursday,1,Clear,0.7525,0.707088,0.659583,0.129354,983,6278,7261,4,False,30.8525,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Friday,1,Mist/Cloudy,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,5,False,31.399153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Saturday,0,Clear,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,6,True,32.526652999999996,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Sunday,0,Clear,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,0,True,31.535847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Monday,1,Mist/Cloudy,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,1,False,30.8525,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Tuesday,1,Mist/Cloudy,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,2,False,30.169152999999998,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Wednesday,1,Mist/Cloudy,0.75,0.707717,0.672917,0.1107,1263,6271,7534,3,False,30.75,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Thursday,1,Clear,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,4,False,30.989152999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Friday,1,Mist/Cloudy,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,5,False,29.349153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Saturday,0,Mist/Cloudy,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,6,True,28.392500000000002,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Sunday,0,Clear,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,0,True,28.734153000000003,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Monday,1,Clear,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,1,False,29.554153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Tuesday,1,Clear,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,2,False,29.793346999999997,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Wednesday,1,Clear,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,3,False,28.973347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Thursday,1,Clear,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,4,False,29.485847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Friday,1,Clear,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,5,False,29.656653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Saturday,0,Clear,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,6,True,27.811653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Sunday,0,Mist/Cloudy,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,0,True,26.069153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Monday,1,Mist/Cloudy,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,1,False,26.069153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Tuesday,1,Clear,0.649167,0.601025,0.67375,0.190486211627907,1081,5925,7006,2,False,26.615847000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Wednesday,1,Clear,0.6675,0.621854,0.677083,0.190486211627907,1094,6281,7375,3,False,27.3675,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Thursday,1,Clear,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,4,False,28.529153,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Friday,1,Mist/Cloudy,0.7025,0.6471,0.615,0.190486211627907,1325,6257,7582,5,False,28.802500000000002,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Saturday,0,Mist/Cloudy,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,6,True,27.128347,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Sunday,0,Mist/Cloudy,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,0,True,26.786653,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,August,No,Monday,1,Clear,0.703333,0.654688,0.730417,0.128733,989,5928,6917,1,False,28.836653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Tuesday,1,Clear,0.728333,0.66605,0.62,0.190925,935,6105,7040,2,False,29.861653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Wednesday,1,Clear,0.685,0.635733,0.552083,0.112562,1177,6520,7697,3,False,28.085,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Thursday,1,Clear,0.706667,0.652779,0.590417,0.190486211627907,1172,6541,7713,4,False,28.973347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,August,No,Friday,1,Clear,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,5,False,31.330847000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Saturday,0,Mist/Cloudy,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,6,True,30.886653000000003,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,No,Sunday,0,Mist/Cloudy,0.696667,0.649,0.815,0.190486211627907,2613,3197,5810,0,True,28.563347,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,Yes,Monday,0,Clear,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,1,False,29.0075,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Tuesday,1,Clear,0.725833,0.686888,0.755,0.236321,867,5997,6864,2,False,29.759152999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Wednesday,1,Clear,0.736667,0.708983,0.74125,0.187808,832,6280,7112,3,False,30.203346999999997,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Thursday,1,Mist/Cloudy,0.696667,0.655329,0.810417,0.142421,611,5592,6203,4,False,28.563347,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,No,Friday,1,Clear,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,5,False,28.836653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Saturday,0,Mist/Cloudy,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,6,True,27.025847,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,No,Sunday,0,Clear,0.61,0.578925,0.5475,0.224496,2570,5657,8227,0,True,25.009999999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Monday,1,Clear,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,1,False,23.916653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Tuesday,1,Clear,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,2,False,23.677500000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Wednesday,1,Clear,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,3,False,24.565847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Thursday,1,Clear,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,4,False,25.1125,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Friday,1,Clear,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,5,False,25.966653,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Saturday,0,Clear,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,6,True,24.941653000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Sunday,0,Clear,0.58,0.563125,0.57,0.0901833,2166,5167,7333,0,True,23.779999999999998,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Monday,1,Mist/Cloudy,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,1,False,23.814153,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,No,Tuesday,1,Mist/Cloudy,0.623333,0.565067,0.6278940629274967,0.190486211627907,371,3702,4073,2,False,25.556653,False,False,True,False,False,False,True,False,1,False,False,True,False
summer,1,September,No,Wednesday,1,Clear,0.5525,0.540404,0.536667,0.215175,788,6803,7591,3,False,22.6525,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Thursday,1,Clear,0.546667,0.532192,0.618333,0.118167,939,6781,7720,4,False,22.413347,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Friday,1,Clear,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,5,False,24.565847,False,False,True,False,False,False,True,False,0,False,False,True,False
summer,1,September,No,Saturday,0,Clear,0.65,0.610488,0.646667,0.283583,2512,5883,8395,6,True,26.650000000000002,False,False,True,False,False,False,True,False,0,False,False,True,False
fall,1,September,No,Sunday,0,Clear,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,0,True,21.695847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,1,September,No,Monday,1,Clear,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,1,False,21.080847000000002,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,1,September,No,Tuesday,1,Clear,0.55,0.544179,0.57,0.236321,845,6693,7538,2,False,22.55,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,1,September,No,Wednesday,1,Clear,0.635,0.596613,0.630833,0.2444,787,6946,7733,3,False,26.035,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,1,September,No,Thursday,1,Mist/Cloudy,0.65,0.607975,0.690833,0.134342,751,6642,7393,4,False,26.650000000000002,True,False,False,False,True,False,False,False,1,True,False,False,False
